,measured depth,inclination,azimuth,depth,northing,easting,name,x,y,GR
786,8900.0,90.8,88.434,5733.45,340.83,4182.12,Rohn State LD10-68HN,909.9715693,3802.946984,112.0
787,8950.0,90.8,88.434,5732.75,342.2,4232.1,Rohn State LD10-68HN,909.9715693,3802.946984,143.0
788,9000.0,90.8,88.434,5732.05,343.56,4282.08,Rohn State LD10-68HN,909.9715693,3802.946984,151.0
789,9050.0,90.8,88.434,5731.35,344.93,4332.05,Rohn State LD10-68HN,909.9715693,3802.946984,170.0
790,9100.0,90.8,88.434,5730.65,346.3,4382.03,Rohn State LD10-68HN,909.9715693,3802.946984,133.0
791,9150.0,90.8,88.434,5729.96,347.66,4432.01,Rohn State LD10-68HN,909.9715693,3802.946984,138.0
792,9200.0,90.8,88.434,5729.26,349.03,4481.98,Rohn State LD10-68HN,909.9715693,3802.946984,124.0
793,9250.0,90.8,88.434,5728.56,350.39,4531.96,Rohn State LD10-68HN,909.9715693,3802.946984,136.0
794,9300.0,90.8,88.434,5727.86,351.76,4581.93,Rohn State LD10-68HN,909.9715693,3802.946984,
795,9350.0,90.8,88.434,5727.16,353.13,4631.91,Rohn State LD10-68HN,909.9715693,3802.946984,74.0
796,9400.0,90.8,88.434,5726.47,354.49,4681.89,Rohn State LD10-68HN,909.9715693,3802.946984,80.0
797,9450.0,90.8,88.434,5725.77,355.86,4731.86,Rohn State LD10-68HN,909.9715693,3802.946984,121.0
798,9500.0,90.8,88.434,5725.07,357.23,4781.84,Rohn State LD10-68HN,909.9715693,3802.946984,121.0
799,9550.0,90.8,88.434,5724.37,358.59,4831.82,Rohn State LD10-68HN,909.9715693,3802.946984,104.0
800,9600.0,90.8,88.434,5723.67,359.96,4881.79,Rohn State LD10-68HN,909.9715693,3802.946984,116.0
801,9648.27,90.8,88.434,5723.0,361.28,4930.04,Rohn State LD10-68HN,909.9715693,3802.946984,
802,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-63-1HN,997.4314736,240.4089133,
803,1500.0,0.0,0.0,1500.0,0.0,0.0,Rohn State LD10-63-1HN,997.4314736,240.4089133,133.65
804,1550.0,1.0,46.568999999999996,1550.0,0.3,0.32,Rohn State LD10-63-1HN,997.4314736,240.4089133,
805,1600.0,2.0,46.568999999999996,1599.98,1.2,1.27,Rohn State LD10-63-1HN,997.4314736,240.4089133,159.25
806,1650.0,3.0,46.568999999999996,1649.93,2.7,2.85,Rohn State LD10-63-1HN,997.4314736,240.4089133,157.18
807,1700.0,4.0,46.568999999999996,1699.84,4.8,5.07,Rohn State LD10-63-1HN,997.4314736,240.4089133,
808,1750.0,5.0,46.568999999999996,1749.68,7.49,7.92,Rohn State LD10-63-1HN,997.4314736,240.4089133,145.98
809,1800.0,6.0,46.568999999999996,1799.45,10.79,11.4,Rohn State LD10-63-1HN,997.4314736,240.4089133,120.74
810,1850.0,7.0,46.568999999999996,1849.13,14.68,15.51,Rohn State LD10-63-1HN,997.4314736,240.4089133,155.18
811,1900.0,8.0,46.568999999999996,1898.7,19.17,20.25,Rohn State LD10-63-1HN,997.4314736,240.4089133,155.4
812,1950.0,9.0,46.568999999999996,1948.15,24.25,25.61,Rohn State LD10-63-1HN,997.4314736,240.4089133,150.4
813,2000.0,10.0,46.568999999999996,1997.47,29.92,31.61,Rohn State LD10-63-1HN,997.4314736,240.4089133,134.27
814,2050.0,11.0,46.568999999999996,2046.63,36.18,38.22,Rohn State LD10-63-1HN,997.4314736,240.4089133,136.77
815,2100.0,12.0,46.568999999999996,2095.62,43.04,45.46,Rohn State LD10-63-1HN,997.4314736,240.4089133,
816,2101.47,12.029000000000002,46.568999999999996,2097.06,43.25,45.68,Rohn State LD10-63-1HN,997.4314736,240.4089133,
817,2150.0,12.029000000000002,46.568999999999996,2144.53,50.2,53.03,Rohn State LD10-63-1HN,997.4314736,240.4089133,134.27
818,2200.0,12.029000000000002,46.568999999999996,2193.43,57.37,60.6,Rohn State LD10-63-1HN,997.4314736,240.4089133,
819,2250.0,12.029000000000002,46.568999999999996,2242.33,64.53,68.16,Rohn State LD10-63-1HN,997.4314736,240.4089133,156.75
820,2300.0,12.029000000000002,46.568999999999996,2291.23,71.69,75.73,Rohn State LD10-63-1HN,997.4314736,240.4089133,140.52
821,2350.0,12.029000000000002,46.568999999999996,2340.13,78.86,83.3,Rohn State LD10-63-1HN,997.4314736,240.4089133,137.39
822,2400.0,12.029000000000002,46.568999999999996,2389.04,86.02,90.87,Rohn State LD10-63-1HN,997.4314736,240.4089133,
823,2450.0,12.029000000000002,46.568999999999996,2437.94,93.18,98.43,Rohn State LD10-63-1HN,997.4314736,240.4089133,136.77
824,2488.86,12.029000000000002,46.568999999999996,2475.94,98.75,104.32,Rohn State LD10-63-1HN,997.4314736,240.4089133,
825,2500.0,11.806,46.568999999999996,2486.84,100.33,105.99,Rohn State LD10-63-1HN,997.4314736,240.4089133,125.42
826,2550.0,10.806,46.568999999999996,2535.87,107.07,113.11,Rohn State LD10-63-1HN,997.4314736,240.4089133,135.83
827,2600.0,9.806000000000001,46.568999999999996,2585.07,113.22,119.6,Rohn State LD10-63-1HN,997.4314736,240.4089133,140.69
828,2650.0,8.806000000000001,46.568999999999996,2634.41,118.78,125.47,Rohn State LD10-63-1HN,997.4314736,240.4089133,137.39
829,2700.0,7.806,46.568999999999996,2683.88,123.75,130.72,Rohn State LD10-63-1HN,997.4314736,240.4089133,155.06
830,2750.0,6.806,46.568999999999996,2733.48,128.12,135.34,Rohn State LD10-63-1HN,997.4314736,240.4089133,151.39
831,2800.0,5.806,46.568999999999996,2783.17,131.9,139.33,Rohn State LD10-63-1HN,997.4314736,240.4089133,141.44
832,2850.0,4.806,46.568999999999996,2832.96,135.07,142.68,Rohn State LD10-63-1HN,997.4314736,240.4089133,141.44
833,2900.0,3.806,46.568999999999996,2882.82,137.66,145.41,Rohn State LD10-63-1HN,997.4314736,240.4089133,181.25
834,2950.0,2.806,46.568999999999996,2932.73,139.64,147.5,Rohn State LD10-63-1HN,997.4314736,240.4089133,188.59
835,3000.0,1.806,46.568999999999996,2982.69,141.02,148.97,Rohn State LD10-63-1HN,997.4314736,240.4089133,181.25
836,3050.0,0.8059999999999999,46.568999999999996,3032.68,141.8,149.79,Rohn State LD10-63-1HN,997.4314736,240.4089133,157.05
837,3090.32,0.0,0.0,3073.0,142.0,150.0,Rohn State LD10-63-1HN,997.4314736,240.4089133,
838,4972.24,0.0,0.0,4954.91,142.0,150.0,Rohn State LD10-63-1HN,997.4314736,240.4089133,
839,5000.0,2.221,88.464,4982.67,142.01,150.54,Rohn State LD10-63-1HN,997.4314736,240.4089133,171.68
840,5050.0,6.221,88.464,5032.52,142.11,154.22,Rohn State LD10-63-1HN,997.4314736,240.4089133,159.43
841,5100.0,10.221,88.464,5082.0,142.3,161.36,Rohn State LD10-63-1HN,997.4314736,240.4089133,160.39
842,5150.0,14.220999999999998,88.464,5130.86,142.59,171.94,Rohn State LD10-63-1HN,997.4314736,240.4089133,153.84
843,5200.0,18.221,88.464,5178.86,142.96,185.9,Rohn State LD10-63-1HN,997.4314736,240.4089133,158.28
844,5250.0,22.221,88.464,5225.76,143.43,203.17,Rohn State LD10-63-1HN,997.4314736,240.4089133,167.07
845,5300.0,26.221,88.464,5271.35,143.98,223.67,Rohn State LD10-63-1HN,997.4314736,240.4089133,166.55
846,5350.0,30.221,88.464,5315.4,144.61,247.3,Rohn State LD10-63-1HN,997.4314736,240.4089133,163.66
847,5400.0,34.221,88.464,5357.69,145.32,273.95,Rohn State LD10-63-1HN,997.4314736,240.4089133,154.77
848,5450.0,38.221,88.464,5398.02,146.11,303.48,Rohn State LD10-63-1HN,997.4314736,240.4089133,179.22
849,5500.0,42.221000000000004,88.464,5436.19,146.98,335.75,Rohn State LD10-63-1HN,997.4314736,240.4089133,175.51
850,5550.0,46.221000000000004,88.464,5472.02,147.91,370.6,Rohn State LD10-63-1HN,997.4314736,240.4089133,208.07
851,5600.0,50.221000000000004,88.464,5505.32,148.91,407.86,Rohn State LD10-63-1HN,997.4314736,240.4089133,187.57
852,5650.0,54.221000000000004,88.464,5535.95,149.97,447.36,Rohn State LD10-63-1HN,997.4314736,240.4089133,170.74
853,5700.0,58.221000000000004,88.464,5563.74,151.08,488.9,Rohn State LD10-63-1HN,997.4314736,240.4089133,281.69
854,5750.0,62.221000000000004,88.464,5588.57,152.25,532.27,Rohn State LD10-63-1HN,997.4314736,240.4089133,327.61
855,5800.0,66.221,88.464,5610.31,153.45,577.27,Rohn State LD10-63-1HN,997.4314736,240.4089133,164.75
856,5850.0,70.221,88.464,5628.86,154.7,623.67,Rohn State LD10-63-1HN,997.4314736,240.4089133,265.67
857,5900.0,74.221,88.464,5644.12,155.97,671.26,Rohn State LD10-63-1HN,997.4314736,240.4089133,176.01
858,5950.0,78.221,88.464,5656.03,157.27,719.79,Rohn State LD10-63-1HN,997.4314736,240.4089133,186.36
859,6000.0,82.221,88.464,5664.52,158.59,769.04,Rohn State LD10-63-1HN,997.4314736,240.4089133,169.5
860,6034.74,85.0,88.464,5668.38,159.52,803.54,Rohn State LD10-63-1HN,997.4314736,240.4089133,
861,6050.0,85.0,88.464,5669.71,159.93,818.74,Rohn State LD10-63-1HN,997.4314736,240.4089133,169.58
862,6100.0,85.0,88.464,5674.07,161.26,868.53,Rohn State LD10-63-1HN,997.4314736,240.4089133,155.57
863,6109.74,85.0,88.464,5674.92,161.52,878.23,Rohn State LD10-63-1HN,997.4314736,240.4089133,
864,6150.0,88.221,88.464,5677.3,162.6,918.4,Rohn State LD10-63-1HN,997.4314736,240.4089133,156.43
865,6178.49,90.5,88.464,5677.62,163.36,946.88,Rohn State LD10-63-1HN,997.4314736,240.4089133,
866,6200.0,90.5,88.464,5677.43,163.94,968.38,Rohn State LD10-63-1HN,997.4314736,240.4089133,131.73
867,6250.0,90.5,88.464,5676.99,165.28,1018.36,Rohn State LD10-63-1HN,997.4314736,240.4089133,165.89
868,6300.0,90.5,88.464,5676.56,166.62,1068.34,Rohn State LD10-63-1HN,997.4314736,240.4089133,195.57
869,6350.0,90.5,88.464,5676.12,167.96,1118.32,Rohn State LD10-63-1HN,997.4314736,240.4089133,127.55
870,6400.0,90.5,88.464,5675.69,169.3,1168.3,Rohn State LD10-63-1HN,997.4314736,240.4089133,175.71
871,6450.0,90.5,88.464,5675.25,170.64,1218.28,Rohn State LD10-63-1HN,997.4314736,240.4089133,140.87
872,6500.0,90.5,88.464,5674.81,171.98,1268.26,Rohn State LD10-63-1HN,997.4314736,240.4089133,111.7
873,6550.0,90.5,88.464,5674.38,173.32,1318.24,Rohn State LD10-63-1HN,997.4314736,240.4089133,111.12
874,6600.0,90.5,88.464,5673.94,174.66,1368.22,Rohn State LD10-63-1HN,997.4314736,240.4089133,116.98
875,6650.0,90.5,88.464,5673.5,176.0,1418.2,Rohn State LD10-63-1HN,997.4314736,240.4089133,116.98
876,6700.0,90.5,88.464,5673.07,177.34,1468.18,Rohn State LD10-63-1HN,997.4314736,240.4089133,111.37
877,6750.0,90.5,88.464,5672.63,178.68,1518.16,Rohn State LD10-63-1HN,997.4314736,240.4089133,180.19
878,6800.0,90.5,88.464,5672.19,180.02,1568.14,Rohn State LD10-63-1HN,997.4314736,240.4089133,211.68
879,6850.0,90.5,88.464,5671.76,181.36,1618.12,Rohn State LD10-63-1HN,997.4314736,240.4089133,201.78
880,6900.0,90.5,88.464,5671.32,182.7,1668.1,Rohn State LD10-63-1HN,997.4314736,240.4089133,162.98
881,6950.0,90.5,88.464,5670.89,184.04,1718.08,Rohn State LD10-63-1HN,997.4314736,240.4089133,181.46
882,7000.0,90.5,88.464,5670.45,185.38,1768.06,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.3
883,7050.0,90.5,88.464,5670.01,186.72,1818.04,Rohn State LD10-63-1HN,997.4314736,240.4089133,197.62
884,7100.0,90.5,88.464,5669.58,188.06,1868.02,Rohn State LD10-63-1HN,997.4314736,240.4089133,189.12
885,7150.0,90.5,88.464,5669.14,189.4,1918.0,Rohn State LD10-63-1HN,997.4314736,240.4089133,184.84
886,7200.0,90.5,88.464,5668.7,190.74,1967.98,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.3
887,7250.0,90.5,88.464,5668.27,192.08,2017.96,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.3
888,7300.0,90.5,88.464,5667.83,193.42,2067.94,Rohn State LD10-63-1HN,997.4314736,240.4089133,162.9
889,7350.0,90.5,88.464,5667.4,194.76,2117.92,Rohn State LD10-63-1HN,997.4314736,240.4089133,169.92
890,7400.0,90.5,88.464,5666.96,196.1,2167.9,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.3
891,7450.0,90.5,88.464,5666.52,197.44,2217.88,Rohn State LD10-63-1HN,997.4314736,240.4089133,122.27
892,7500.0,90.5,88.464,5666.09,198.77,2267.86,Rohn State LD10-63-1HN,997.4314736,240.4089133,136.67
893,7550.0,90.5,88.464,5665.65,200.11,2317.84,Rohn State LD10-63-1HN,997.4314736,240.4089133,120.72
894,7600.0,90.5,88.464,5665.21,201.45,2367.82,Rohn State LD10-63-1HN,997.4314736,240.4089133,109.39
895,7650.0,90.5,88.464,5664.78,202.79,2417.8,Rohn State LD10-63-1HN,997.4314736,240.4089133,140.86
896,7700.0,90.5,88.464,5664.34,204.13,2467.78,Rohn State LD10-63-1HN,997.4314736,240.4089133,218.59
897,7750.0,90.5,88.464,5663.9,205.47,2517.76,Rohn State LD10-63-1HN,997.4314736,240.4089133,145.98
898,7800.0,90.5,88.464,5663.47,206.81,2567.75,Rohn State LD10-63-1HN,997.4314736,240.4089133,168.79
899,7850.0,90.5,88.464,5663.03,208.15,2617.73,Rohn State LD10-63-1HN,997.4314736,240.4089133,239.23
900,7900.0,90.5,88.464,5662.6,209.49,2667.71,Rohn State LD10-63-1HN,997.4314736,240.4089133,215.19
901,7950.0,90.5,88.464,5662.16,210.83,2717.69,Rohn State LD10-63-1HN,997.4314736,240.4089133,224.44
902,8000.0,90.5,88.464,5661.72,212.17,2767.67,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.06
903,8050.0,90.5,88.464,5661.29,213.51,2817.65,Rohn State LD10-63-1HN,997.4314736,240.4089133,177.48
904,8100.0,90.5,88.464,5660.85,214.85,2867.63,Rohn State LD10-63-1HN,997.4314736,240.4089133,192.41
905,8150.0,90.5,88.464,5660.41,216.19,2917.61,Rohn State LD10-63-1HN,997.4314736,240.4089133,210.76
906,8200.0,90.5,88.464,5659.98,217.53,2967.59,Rohn State LD10-63-1HN,997.4314736,240.4089133,195.53
907,8250.0,90.5,88.464,5659.54,218.87,3017.57,Rohn State LD10-63-1HN,997.4314736,240.4089133,175.15
908,8300.0,90.5,88.464,5659.1,220.21,3067.55,Rohn State LD10-63-1HN,997.4314736,240.4089133,238.64
909,8350.0,90.5,88.464,5658.67,221.55,3117.53,Rohn State LD10-63-1HN,997.4314736,240.4089133,180.88
910,8400.0,90.5,88.464,5658.23,222.89,3167.51,Rohn State LD10-63-1HN,997.4314736,240.4089133,225.27
911,8450.0,90.5,88.464,5657.8,224.23,3217.49,Rohn State LD10-63-1HN,997.4314736,240.4089133,231.27
912,8500.0,90.5,88.464,5657.36,225.57,3267.47,Rohn State LD10-63-1HN,997.4314736,240.4089133,219.67
913,8550.0,90.5,88.464,5656.92,226.91,3317.45,Rohn State LD10-63-1HN,997.4314736,240.4089133,184.97
914,8600.0,90.5,88.464,5656.49,228.25,3367.43,Rohn State LD10-63-1HN,997.4314736,240.4089133,169.75
915,8650.0,90.5,88.464,5656.05,229.59,3417.41,Rohn State LD10-63-1HN,997.4314736,240.4089133,161.9
916,8700.0,90.5,88.464,5655.61,230.93,3467.39,Rohn State LD10-63-1HN,997.4314736,240.4089133,214.77
917,8750.0,90.5,88.464,5655.18,232.27,3517.37,Rohn State LD10-63-1HN,997.4314736,240.4089133,234.49
918,8800.0,90.5,88.464,5654.74,233.61,3567.35,Rohn State LD10-63-1HN,997.4314736,240.4089133,189.03
919,8850.0,90.5,88.464,5654.31,234.95,3617.33,Rohn State LD10-63-1HN,997.4314736,240.4089133,235.37
920,8900.0,90.5,88.464,5653.87,236.29,3667.31,Rohn State LD10-63-1HN,997.4314736,240.4089133,291.27
921,8950.0,90.5,88.464,5653.43,237.63,3717.29,Rohn State LD10-63-1HN,997.4314736,240.4089133,111.87
922,9000.0,90.5,88.464,5653.0,238.97,3767.27,Rohn State LD10-63-1HN,997.4314736,240.4089133,146.91
923,9050.0,90.5,88.464,5652.56,240.31,3817.25,Rohn State LD10-63-1HN,997.4314736,240.4089133,124.79
924,9100.0,90.5,88.464,5652.12,241.65,3867.23,Rohn State LD10-63-1HN,997.4314736,240.4089133,173.52
925,9150.0,90.5,88.464,5651.69,242.99,3917.21,Rohn State LD10-63-1HN,997.4314736,240.4089133,145.83
926,9200.0,90.5,88.464,5651.25,244.33,3967.19,Rohn State LD10-63-1HN,997.4314736,240.4089133,160.51
927,9250.0,90.5,88.464,5650.81,245.67,4017.17,Rohn State LD10-63-1HN,997.4314736,240.4089133,157.11
928,9300.0,90.5,88.464,5650.38,247.01,4067.15,Rohn State LD10-63-1HN,997.4314736,240.4089133,134.53
929,9350.0,90.5,88.464,5649.94,248.35,4117.13,Rohn State LD10-63-1HN,997.4314736,240.4089133,127.74
930,9400.0,90.5,88.464,5649.51,249.69,4167.11,Rohn State LD10-63-1HN,997.4314736,240.4089133,95.38
931,9450.0,90.5,88.464,5649.07,251.03,4217.09,Rohn State LD10-63-1HN,997.4314736,240.4089133,119.62
932,9500.0,90.5,88.464,5648.63,252.37,4267.07,Rohn State LD10-63-1HN,997.4314736,240.4089133,90.99
933,9550.0,90.5,88.464,5648.2,253.71,4317.05,Rohn State LD10-63-1HN,997.4314736,240.4089133,149.16
934,9600.0,90.5,88.464,5647.76,255.05,4367.03,Rohn State LD10-63-1HN,997.4314736,240.4089133,188.93
935,9650.0,90.5,88.464,5647.32,256.39,4417.01,Rohn State LD10-63-1HN,997.4314736,240.4089133,127.74
936,9700.0,90.5,88.464,5646.89,257.73,4466.99,Rohn State LD10-63-1HN,997.4314736,240.4089133,129.86
937,9750.0,90.5,88.464,5646.45,259.07,4516.97,Rohn State LD10-63-1HN,997.4314736,240.4089133,139.56
938,9800.0,90.5,88.464,5646.02,260.41,4566.95,Rohn State LD10-63-1HN,997.4314736,240.4089133,169.83
939,9850.0,90.5,88.464,5645.58,261.75,4616.93,Rohn State LD10-63-1HN,997.4314736,240.4089133,194.21
940,9900.0,90.5,88.464,5645.14,263.09,4666.91,Rohn State LD10-63-1HN,997.4314736,240.4089133,210.44
941,9950.0,90.5,88.464,5644.71,264.43,4716.89,Rohn State LD10-63-1HN,997.4314736,240.4089133,233.7
942,10000.0,90.5,88.464,5644.27,265.77,4766.87,Rohn State LD10-63-1HN,997.4314736,240.4089133,173.95
943,10050.0,90.5,88.464,5643.83,267.11,4816.85,Rohn State LD10-63-1HN,997.4314736,240.4089133,175.76
944,10100.0,90.5,88.464,5643.4,268.45,4866.83,Rohn State LD10-63-1HN,997.4314736,240.4089133,
945,10150.0,90.5,88.464,5642.96,269.79,4916.81,Rohn State LD10-63-1HN,997.4314736,240.4089133,
946,10168.43,90.5,88.464,5642.8,270.28,4935.23,Rohn State LD10-63-1HN,997.4314736,240.4089133,
947,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-63HN,986.2598408,275.18435,
948,1200.0,0.0,0.0,1200.0,0.0,0.0,Rohn State LD10-63HN,986.2598408,275.18435,
949,1250.0,1.0,27.35,1250.0,0.39,0.2,Rohn State LD10-63HN,986.2598408,275.18435,114.83
950,1300.0,2.0,27.35,1299.98,1.55,0.8,Rohn State LD10-63HN,986.2598408,275.18435,122.1
951,1350.0,3.0,27.35,1349.93,3.49,1.8,Rohn State LD10-63HN,986.2598408,275.18435,134.15
952,1400.0,4.0,27.35,1399.84,6.2,3.21,Rohn State LD10-63HN,986.2598408,275.18435,130.93
953,1450.0,5.0,27.35,1449.68,9.68,5.01,Rohn State LD10-63HN,986.2598408,275.18435,122.1
954,1500.0,6.0,27.35,1499.45,13.94,7.21,Rohn State LD10-63HN,986.2598408,275.18435,134.05
955,1550.0,7.0,27.35,1549.13,18.97,9.81,Rohn State LD10-63HN,986.2598408,275.18435,
956,1600.0,8.0,27.35,1598.7,24.76,12.81,Rohn State LD10-63HN,986.2598408,275.18435,162.52
957,1650.0,9.0,27.35,1648.15,31.33,16.2,Rohn State LD10-63HN,986.2598408,275.18435,150.33
958,1700.0,10.0,27.35,1697.47,38.66,20.0,Rohn State LD10-63HN,986.2598408,275.18435,163.67
959,1750.0,11.0,27.35,1746.63,46.75,24.18,Rohn State LD10-63HN,986.2598408,275.18435,141.53
960,1800.0,12.0,27.35,1795.62,55.6,28.76,Rohn State LD10-63HN,986.2598408,275.18435,132.8
961,1850.0,13.0,27.35,1844.44,65.22,33.73,Rohn State LD10-63HN,986.2598408,275.18435,
962,1900.0,14.0,27.35,1893.06,75.58,39.1,Rohn State LD10-63HN,986.2598408,275.18435,
963,1901.45,14.029000000000002,27.35,1894.47,75.9,39.26,Rohn State LD10-63HN,986.2598408,275.18435,
964,1950.0,14.029000000000002,27.35,1941.56,86.35,44.66,Rohn State LD10-63HN,986.2598408,275.18435,150.16
965,2000.0,14.029000000000002,27.35,1990.07,97.12,50.23,Rohn State LD10-63HN,986.2598408,275.18435,121.06
966,2050.0,14.029000000000002,27.35,2038.58,107.88,55.8,Rohn State LD10-63HN,986.2598408,275.18435,143.4
967,2100.0,14.029000000000002,27.35,2087.09,118.65,61.37,Rohn State LD10-63HN,986.2598408,275.18435,134.05
968,2150.0,14.029000000000002,27.35,2135.6,129.41,66.94,Rohn State LD10-63HN,986.2598408,275.18435,151.98
969,2200.0,14.029000000000002,27.35,2184.11,140.18,72.51,Rohn State LD10-63HN,986.2598408,275.18435,157.43
970,2250.0,14.029000000000002,27.35,2232.62,150.94,78.07,Rohn State LD10-63HN,986.2598408,275.18435,148.73
971,2300.0,14.029000000000002,27.35,2281.12,161.71,83.64,Rohn State LD10-63HN,986.2598408,275.18435,129.37
972,2350.0,14.029000000000002,27.35,2329.63,172.48,89.21,Rohn State LD10-63HN,986.2598408,275.18435,146.69
973,2400.0,14.029000000000002,27.35,2378.14,183.24,94.78,Rohn State LD10-63HN,986.2598408,275.18435,139.04
974,2450.0,14.029000000000002,27.35,2426.65,194.01,100.35,Rohn State LD10-63HN,986.2598408,275.18435,130.15
975,2500.0,14.029000000000002,27.35,2475.16,204.77,105.92,Rohn State LD10-63HN,986.2598408,275.18435,137.17
976,2550.0,14.029000000000002,27.35,2523.67,215.54,111.49,Rohn State LD10-63HN,986.2598408,275.18435,142.99
977,2600.0,14.029000000000002,27.35,2572.18,226.31,117.05,Rohn State LD10-63HN,986.2598408,275.18435,125.22
978,2650.0,14.029000000000002,27.35,2620.68,237.07,122.62,Rohn State LD10-63HN,986.2598408,275.18435,
979,2700.0,14.029000000000002,27.35,2669.19,247.84,128.19,Rohn State LD10-63HN,986.2598408,275.18435,157.43
980,2750.0,14.029000000000002,27.35,2717.7,258.6,133.76,Rohn State LD10-63HN,986.2598408,275.18435,135.09
981,2800.0,14.029000000000002,27.35,2766.21,269.37,139.33,Rohn State LD10-63HN,986.2598408,275.18435,137.95
982,2850.0,14.029000000000002,27.35,2814.72,280.13,144.9,Rohn State LD10-63HN,986.2598408,275.18435,135.61
983,2900.0,14.029000000000002,27.35,2863.23,290.9,150.47,Rohn State LD10-63HN,986.2598408,275.18435,160.55
984,2950.0,14.029000000000002,27.35,2911.74,301.67,156.03,Rohn State LD10-63HN,986.2598408,275.18435,191.2
985,3000.0,14.029000000000002,27.35,2960.25,312.43,161.6,Rohn State LD10-63HN,986.2598408,275.18435,181.16
986,3050.0,14.029000000000002,27.35,3008.75,323.2,167.17,Rohn State LD10-63HN,986.2598408,275.18435,162.28
987,3100.0,14.029000000000002,27.35,3057.26,333.96,172.74,Rohn State LD10-63HN,986.2598408,275.18435,147.04
988,3150.0,14.029000000000002,27.35,3105.77,344.73,178.31,Rohn State LD10-63HN,986.2598408,275.18435,157.43
989,3200.0,14.029000000000002,27.35,3154.28,355.5,183.88,Rohn State LD10-63HN,986.2598408,275.18435,138.79
990,3216.75,14.029000000000002,27.35,3170.53,359.1,185.74,Rohn State LD10-63HN,986.2598408,275.18435,
991,3250.0,13.364,27.35,3202.83,366.1,189.36,Rohn State LD10-63HN,986.2598408,275.18435,89.37
992,3300.0,12.364,27.35,3251.58,375.98,194.47,Rohn State LD10-63HN,986.2598408,275.18435,96.12
993,3350.0,11.364,27.35,3300.51,385.11,199.2,Rohn State LD10-63HN,986.2598408,275.18435,111.19
994,3400.0,10.364,27.35,3349.61,393.48,203.53,Rohn State LD10-63HN,986.2598408,275.18435,122.1
995,3450.0,9.363999999999999,27.35,3398.87,401.09,207.46,Rohn State LD10-63HN,986.2598408,275.18435,108.59
996,3500.0,8.363999999999999,27.35,3448.28,407.93,211.0,Rohn State LD10-63HN,986.2598408,275.18435,127.82
997,3550.0,7.364,27.35,3497.81,414.01,214.14,Rohn State LD10-63HN,986.2598408,275.18435,157.43
998,3600.0,6.364,27.35,3547.45,419.32,216.89,Rohn State LD10-63HN,986.2598408,275.18435,144.79
999,3650.0,5.364,27.35,3597.18,423.86,219.24,Rohn State LD10-63HN,986.2598408,275.18435,150.68
